symbol,turnover24h,age_days,trades,total_return,average_return,median_return,win_rate,max_drawdown,train_return,validation_trades,validation_return,validation_median,validation_win_rate,stage1_score
MIRAUSDT,883772.7467,312.0598427199074,20,-0.06768865887948039,-0.0034391562537428476,-0.006938449549359959,0.2,-0.0643067045197192,-0.04872573789494661,16,-0.019934231104466904,-0.006187119349186697,0.25,0.23767748478701828
ALPINEUSDT,45282.4044,355.1828519791667,16,-0.041037520051318555,-0.0025643060137107224,-0.006714186683200229,0.1875,-0.0699886765079929,0.031129896728534945,13,-0.06998867650799268,-0.006952289419961843,0.07692307692307693,0.23504056795131847
RENDERUSDT,3007843.2639,739.2374353125,35,-0.1124979930133474,-0.003370545314894497,-0.0061064581470762205,0.2571428571428571,-0.12163667852878479,-0.035783357412900285,31,-0.07956161739193057,-0.006036800290999621,0.25806451612903225,0.23103448275862065
VANRYUSDT,7254167.7146,873.2545186458333,20,-0.060320289572693975,-0.0024952263481807014,-0.007774779427058509,0.15,-0.11417920040312213,-0.023834498030119056,14,-0.03737664511698868,-0.008060533021881644,0.14285714285714285,0.21911764705882353
SKLUSDT,265855.2327,1596.2353404050925,21,-0.05735063600276957,-0.002745132038345419,-0.007598731957619952,0.23809523809523808,-0.07248595322688,-0.0041635815506357865,15,-0.05340942896520329,-0.006368756628343019,0.2,0.21886409736308318
PUFFERUSDT,106538.6475,659.0636621643519,23,-0.05472631218343782,-0.002354892889257199,-0.006336835811801999,0.17391304347826086,-0.06579943382909192,-0.022501400840241104,20,-0.03296670846474559,-0.005959656174545912,0.2,0.21881338742393508
AKTUSDT,3917254.3959,769.2170302199074,21,-0.06336849297607372,-0.0030143505131297677,-0.007475365115974685,0.19047619047619047,-0.130436057932532,0.011385245422828483,18,-0.07391222952599963,-0.0074954553390002,0.16666666666666666,0.21845841784989856
WLDUSDT,35059034.434,1107.2639052199074,28,-0.09686085980312575,-0.0034846967464877143,-0.00796497333996532,0.2857142857142857,-0.12421659341688296,-0.006781584582441158,27,-0.090694326466767,-0.008314524555903757,0.2962962962962963,0.21683569979716022
FORMUSDT,222867.7766,503.17539827546295,11,-0.05193751218632148,-0.004804423140190159,-0.007995757828737182,0.09090909090909091,-0.05094621627932128,-0.019811339359186997,8,-0.03277549936777657,-0.007876389900478453,0.125,0.215973630831643
IRYSUSDT,788490.3926,250.33887049768518,28,-0.08252963582044504,-0.0030277982321359476,-0.007343366307696829,0.2857142857142857,-0.10778158519086767,0.004262968636998821,24,-0.08642418088485337,-0.007343366307696829,0.25,0.21399594320486814
RONINUSDT,19153.2398,537.2899121643519,11,-0.0556784271425651,-0.005172768248228946,-0.005815092295239132,0.09090909090909091,-0.06893154446435679,-0.01358137306116991,7,-0.04267666174556706,-0.005595208146012664,0.0,0.21374239350912783
BRETTUSDT,357858.5737,830.2439515162037,28,-0.05430934909003271,-0.001840828148679399,-0.008984828703501313,0.2857142857142857,-0.1261079967909713,-0.01898919889600592,22,-0.036003834161946635,-0.008725566504394322,0.2727272727272727,0.213184584178499
STOUSDT,878525.6026,475.19428716435186,29,-0.09881101240027301,-0.0035236404601445203,-0.005913086558152591,0.1724137931034483,-0.08860574359291273,-0.03222683736621801,22,-0.06880142744695139,-0.005859527883660009,0.18181818181818182,0.2129817444219067
WCTUSDT,128844.7754,476.1087316087963,23,-0.05677293516495774,-0.0024881105945134385,-0.007542455101136491,0.2608695652173913,-0.07632741784641894,0.01440724986014108,19,-0.07016923926254715,-0.007542455101136491,0.21052631578947367,0.20649087221095336
USUSDT,3569038.7548,235.1264515162037,3,-0.06882543350141457,-0.023479985243267516,-0.024445902403956388,0.0,-0.04549161466987639,-0.024445902403956388,2,-0.04549161466987639,-0.02299702666292308,0.0,0.20390466531440166
COOKIEUSDT,217842.618,574.2747964236111,27,-0.06995059349564603,-0.002568120647959296,-0.007113211003251129,0.2962962962962963,-0.11669469945472977,-0.06479278216500095,21,-0.005515153467897216,-0.0065699691966323295,0.38095238095238093,0.20212981744421907
METUSDT,561173.6451,298.17679873842593,14,-0.06614071785197728,-0.0048449085526281145,-0.007950393016939006,0.21428571428571427,-0.07403654173876228,-0.01667264304960958,8,-0.05030682249681706,-0.008858325680341672,0.125,0.20177484787018257
BANKUSDT,40422301.778,453.2200279050926,13,-0.1522804096246939,-0.011695654770891663,-0.008145368766874883,0.3076923076923077,-0.20254300104480805,-0.010892324697232114,10,-0.1429450892534858,-0.008012326547202353,0.3,0.19670385395537524
BTRUSDT,86881.2607,342.1227478125,14,-0.03851454959356693,-0.002605056040491129,-0.008206051897663658,0.14285714285714285,-0.08418476284056264,-0.0441751831646382,10,0.005922250051859201,-0.00812219788254881,0.2,0.19401622718052738
MEMEUSDT,211647.7497,1005.2221806828703,21,-0.08793404590179887,-0.004328562810342044,-0.006142941624827424,0.23809523809523808,-0.09914833509330523,0.011239494518883175,17,-0.09807126893107143,-0.006142941624827424,0.17647058823529413,0.19320486815415822
AVNTUSDT,480704.0649,329.0021343865741,22,-0.07444716200915014,-0.003447347451127897,-0.0061849401719525346,0.13636363636363635,-0.13609333164964155,0.07135744160674862,19,-0.13609333164964166,-0.00701657860158078,0.0,0.1926977687626775
MUSDT,772027.3142,392.18933346064813,21,-0.0813050829926556,-0.0038930612495871888,-0.006458783664615163,0.14285714285714285,-0.10908370187931249,-0.0026941863784190057,12,-0.07882326117078531,-0.007415077975325812,0.08333333333333333,0.19168356997971603
PEAQUSDT,148475.7044,623.2340325347222,19,-0.06399599927929889,-0.00336716145456236,-0.007786704024032142,0.10526315789473684,-0.04637350558441489,-0.056523417990808955,14,-0.007920261542238793,-0.006760815377745365,0.14285714285714285,0.18732251521298177
IOTAUSDT,592052.4197,1679.1612084606481,16,-0.08662186295230467,-0.005630544064055332,-0.006659275707941003,0.125,-0.07853373436131883,-0.036875622160428834,10,-0.0516508998593348,-0.006293866787962953,0.1,0.18661257606490872
YGGUSDT,120135.0084,1715.5893681828704,24,-0.07640847291130448,-0.003233336374318519,-0.0072522866951601475,0.2916666666666667,-0.0837890125544335,-0.024230780637741867,18,-0.05347339436231158,-0.0072522866951601475,0.2777777777777778,0.1849391480730223
TLMUSDT,1073949.8343,1716.5893681828704,18,-0.11444158193467902,-0.006605610631980545,-0.012493080138364976,0.3333333333333333,-0.13065160961467492,-0.053203801857022115,11,-0.06467894589962131,-0.012874069084533368,0.2727272727272727,0.17936105476673428
ARKMUSDT,335977.45,1103.5191019791666,23,-0.10468545751901448,-0.004772669821787831,-0.005949476718968948,0.17391304347826086,-0.11158522468724774,-0.013153196656730759,21,-0.09275224943951565,-0.005949476718968948,0.14285714285714285,0.1781440162271805
1000LUNCUSDT,601812.7169,1425.5893566087964,18,-0.09141963536785513,-0.005289612715283615,-0.0068410024473600775,0.16666666666666666,-0.10346932010399557,0.0,18,-0.09141963536785513,-0.0068410024473600775,0.16666666666666666,0.17454361054766737
XNYUSDT,313802.5741,356.03819920138886,14,-0.08786025479469362,-0.006476403195078957,-0.008417874030039907,0.2857142857142857,-0.08906057874930717,-0.010738121557226976,11,-0.07795926934824071,-0.009772278699566428,0.2727272727272727,0.17160243407707912
BIGTIMEUSDT,183127.0567,1027.231208460648,31,-0.07744951411932621,-0.002526565817832798,-0.0060822258563637535,0.16129032258064516,-0.12620235839201333,0.04874436111784375,25,-0.12032853755004869,-0.007272647716758062,0.12,0.1714503042596349
LYNUSDT,193078.7276,302.2519376273148,16,-0.06053724887549583,-0.0038108442602502457,-0.008208255336196069,0.1875,-0.07661389834959809,-0.00234370499254255,13,-0.058330252787628045,-0.008031747444918969,0.15384615384615385,0.17134888438133875
MAGMAUSDT,257859.2311,221.29292142361112,12,-0.05383001876157412,-0.00448232850719027,-0.010017595014885972,0.16666666666666666,-0.08801760096474398,-0.006161293229219544,10,-0.04796424732464033,-0.010017595014885972,0.1,0.16957403651115618
KGENUSDT,803473.5716,300.95196077546296,19,-0.07577461392401463,-0.003984979833888528,-0.009123281850800025,0.21052631578947367,-0.09255651196424275,-0.043085505618598696,14,-0.03416095011346609,-0.008440690621939473,0.21428571428571427,0.16886409736308317
EDENUSDT,860998.747,308.10089596064813,24,-0.1428992563269873,-0.0063117481806673386,-0.006625681610897382,0.20833333333333334,-0.12380030162988942,-0.04924211246671706,21,-0.09850787996433197,-0.006427343615638902,0.19047619047619047,0.16572008113590264
OPNUSDT,1156564.2022,174.18000475694444,22,-0.1630273053037068,-0.007965095032099275,-0.010561188304223146,0.3181818181818182,-0.1764439121186726,-0.08733727109027578,14,-0.0829331929702567,-0.009891009682073959,0.2857142857142857,0.1609026369168357
BLASTUSDT,292508.3474,768.1968913310185,27,-0.09701683957107521,-0.003735283928915612,-0.007494586697517901,0.25925925925925924,-0.11577580597736514,0.0038802705680212046,20,-0.10050711533757528,-0.006716296875603766,0.2,0.15968559837728194
FIDAUSDT,150871.0435,678.2121228125,20,-0.09253362169699297,-0.0048269174597191985,-0.006180085458270478,0.05,-0.09121443803081086,-0.001451589595375724,19,-0.09121443803081097,-0.006501875015789137,0.05263157894736842,0.1515212981744422
LUMIAUSDT,119294.8139,648.2726783680556,10,-0.06450073315059379,-0.006559641292534224,-0.008742207318354012,0.2,-0.07262562951266627,-0.028528606497708053,8,-0.03702849810451048,-0.007966250719415868,0.25,0.1509634888438134
VELVETUSDT,2066049.0536,385.15521309027775,13,-0.13162790110734468,-0.010372667436165751,-0.01140928768201499,0.23076923076923078,-0.08162062551434757,-0.062415298235131145,11,-0.07382010685747187,-0.01140928768201499,0.18181818181818182,0.15060851926977686
REDUSDT,159332.6203,524.3040441087963,25,-0.1057214780511988,-0.00442257053771963,-0.006468710554545564,0.2,-0.09420950354311242,-0.051653775243849176,20,-0.057012619859642455,-0.006307292666496821,0.25,0.1505578093306288
ICXUSDT,101565.6437,1574.3239167939814,20,-0.09535851967270959,-0.004984201608818945,-0.006168199448913391,0.15,-0.08678600944796178,-0.040840271614999035,14,-0.05683959245193326,-0.005108337771304538,0.14285714285714285,0.15035496957403652
ZBTUSDT,964979.7979,291.04491216435184,18,-0.08657708087856975,-0.004849473217245968,-0.010878090515433092,0.2222222222222222,-0.13616231895212205,-0.01009397408308721,15,-0.07726299748972543,-0.009410718190981382,0.2,0.14954361054766735
IDUSDT,304534.7746,1229.318673738426,11,-0.06688730501101547,-0.006239446479176564,-0.009298619575138556,0.09090909090909091,-0.07456010405359803,-0.01989898809040236,9,-0.0479423205870001,-0.006092761004001467,0.1111111111111111,0.1492393509127789
MOVEUSDT,1020594.4769,603.0850047569445,31,-0.13833612003135864,-0.004752784323891891,-0.006986394557823238,0.16129032258064516,-0.16253345546106035,-0.02670910580774699,27,-0.11469028929552705,-0.006986394557823238,0.18518518518518517,0.14883367139959436
EULUSDT,5172439.8672,294.23481957175926,13,-0.10632944189995752,-0.008597292436865706,-0.00874472531304582,0.07692307692307693,-0.09805698365497062,-0.009171819167146045,11,-0.09805698365497062,-0.00874472531304582,0.0,0.1479716024340771
ZROUSDT,4750129.7309,775.0101320717592,22,-0.11569242079347752,-0.005501490072893492,-0.008905552294209973,0.13636363636363635,-0.09612365876574058,-0.04005315150208755,17,-0.07879526810234083,-0.008354941514809422,0.11764705882352941,0.14746450304259634
AKEUSDT,33963578.2926,312.03888207175925,11,-0.1404120813964267,-0.013328087076522131,-0.009661784970048881,0.18181818181818182,-0.1272443181698637,-0.03405424816772484,9,-0.11010745999654181,-0.00625762355415349,0.2222222222222222,0.14386409736308317
CUSDT,393776.6711,385.15686818287037,22,-0.11335065391817889,-0.005409257471783386,-0.0072464824974410305,0.18181818181818182,-0.10090998723944222,-0.02046629382906917,19,-0.09482507799777673,-0.006875048984037234,0.15789473684210525,0.14315415821501015
SCRTUSDT,130701.9616,1588.179148275463,21,-0.08727601141519781,-0.004274190174635352,-0.007744485404116318,0.23809523809523808,-0.08983598497381495,-0.003954551707481935,17,-0.08365226692270977,-0.007744485404116318,0.23529411764705882,0.14148073022312374
QNTUSDT,388498.7238,1142.3393681828704,23,-0.125705180115524,-0.005815523611824768,-0.006361346054465588,0.043478260869565216,-0.11857104719567779,-0.031220945779913523,18,-0.09752918782051367,-0.006385467000460498,0.05555555555555555,0.140973630831643
MERLUSDT,179816.7637,837.1294029050925,13,-0.06955579946191237,-0.005495608811275916,-0.009087964094275813,0.15384615384615385,-0.07184020732168972,-0.038609763853153845,9,-0.03218883908451897,-0.007440786512643126,0.2222222222222222,0.13919878296146046
BREVUSDT,275962.6311,217.0504214236111,18,-0.09787909714978582,-0.005687886133035163,-0.007306275686286,0.16666666666666666,-0.10382923933477006,-0.028479157046984005,14,-0.07143432959385099,-0.006701475827670888,0.14285714285714285,0.1372210953346856
NOTUSDT,556043.0139,809.9356297569444,28,-0.12774284969668614,-0.004817751868472315,-0.007202831595735037,0.17857142857142858,-0.15957460630921938,-0.005974072944916808,22,-0.12250060429763954,-0.007039852969239812,0.13636363636363635,0.13661257606490873
EPICUSDT,3442969.6209,508.24352327546296,9,-0.13197214396947277,-0.01547692930331949,-0.015065230033332933,0.2222222222222222,-0.11049832114120328,-0.024141407867627307,6,-0.11049832114120339,-0.01692664293188595,0.0,0.1355476673427992
JTOUSDT,3809710.4394,970.7627593865741,13,-0.10426500857555043,-0.008360017810234911,-0.011923852949471292,0.07692307692307693,-0.11736562744903334,0.0,13,-0.10426500857555043,-0.011923852949471292,0.07692307692307693,0.12941176470588237
MAVUSDT,60950.8642,1133.186486238426,24,-0.09314236527488307,-0.004029522586922259,-0.006429707974587139,0.16666666666666666,-0.10862268545276044,-0.016881124315793916,20,-0.07757072195975756,-0.005824197277882136,0.15,0.12870182555780935
LABUSDT,2677913.781,281.2005950347222,32,-0.15108238456656065,-0.0023589324741589666,-0.02264377043525756,0.25,-0.4288385628601945,0.2891517324593713,25,-0.34149131241989505,-0.02418094011590466,0.2,0.12728194726166328
XPLUSDT,3876390.3516,347.19545614583336,30,-0.18279205991965297,-0.006656795982260129,-0.009543362160973956,0.2,-0.19018604451929233,-0.03439018135735539,27,-0.15368720957177717,-0.009449623406615593,0.2222222222222222,0.12581135902636917
MOVRUSDT,73905.156,985.3328635532407,19,-0.11219495449544814,-0.006225755830475092,-0.0062966481949252575,0.15789473684210525,-0.11655988954786989,-0.0017888245247811296,17,-0.1106039810845697,-0.006362763800221604,0.11764705882352941,0.1182048681541582
SIRENUSDT,514645.8593,500.44999318287034,24,-0.2006869306692607,-0.008535486445146151,-0.013117642892181092,0.2916666666666667,-0.25969799309585295,-0.10822187502878056,16,-0.10368616705356448,-0.012751234511084841,0.25,0.11759634888438134
PORTALUSDT,452249.4585,886.4359191087963,23,-0.17272607047113098,-0.007939584170914435,-0.00782457612827947,0.21739130434782608,-0.21256203881986924,-0.08833311991095294,19,-0.09256994238063676,-0.007312289880898159,0.2631578947368421,0.11683569979716026
CATIUSDT,288199.9526,694.2454792939815,19,-0.12042262427427286,-0.006593455843396919,-0.010034046447906286,0.2631578947368421,-0.1326853368990054,-0.02290216538882983,15,-0.0998062378515564,-0.009620554765333189,0.26666666666666666,0.11663286004056797
FHEUSDT,684743.6655,209.26991216435187,10,-0.10330289888251443,-0.010812214330726821,-0.011598634585219258,0.1,-0.10257363830363464,0.0,10,-0.10330289888251443,-0.011598634585219258,0.1,0.11440162271805274
ASPUSDT,125569.4778,376.08028253472224,19,-0.10373579292322921,-0.005663703892001501,-0.0078073519400952964,0.21052631578947367,-0.11115295078824794,0.0002993338201211504,14,-0.10400399483026967,-0.008735841505360331,0.14285714285714285,0.11135902636916836
JCTUSDT,896883.4761,260.16428716435183,19,-0.14357124412080946,-0.007870839675243239,-0.013178251854110479,0.21052631578947367,-0.135865919243359,-0.021183169959513415,17,-0.12503674886365979,-0.014501434600937113,0.23529411764705882,0.10973630831643003
DEXEUSDT,14928883.6322,740.2081297569445,15,-0.38519482396657145,-0.02840522837500102,-0.013377988191364598,0.13333333333333333,-0.40645635685329384,-0.000844946384365941,12,-0.38467490725424613,-0.020894579613212505,0.08333333333333333,0.10446247464503042
AIOZUSDT,85280.5211,782.2449121643518,26,-0.12956216123756448,-0.0053081827734863295,-0.00689541998627624,0.19230769230769232,-0.1403886306265838,-0.020838627283647604,22,-0.11103740096721759,-0.006798088748943608,0.18181818181818182,0.10152129817444218
1000CATUSDT,86159.3381,691.1066714236111,26,-0.1267785698861713,-0.005179251008647463,-0.007360952907633055,0.19230769230769232,-0.13851984813147,0.006704302311450361,22,-0.13259392245681023,-0.007817988793535735,0.13636363636363635,0.09178498985801217
GUNUSDT,215278.3695,491.03926401620373,33,-0.16541282776830613,-0.005418736530221742,-0.008752601845132268,0.21212121212121213,-0.1796280519597495,-0.003574171613009325,24,-0.1624191701426292,-0.008752309248196755,0.125,0.08407707910750507
BSBUSDT,959148.1716,131.38866216435184,17,-0.17858553595152993,-0.011328400190273466,-0.017342317827237608,0.058823529411764705,-0.20243734118063883,-0.01978823595592205,16,-0.1620030546669372,-0.016319932853122,0.0625,0.07844827586206896
AGLDUSDT,260778.2805,1565.3217640162038,26,-0.1887448928636618,-0.007969438788517174,-0.00844597308042766,0.15384615384615385,-0.17116145681391537,-0.07693980173450443,14,-0.12112437665414266,-0.008760324472751047,0.14285714285714285,0.07337728194726166
TRIAUSDT,639647.5196,180.1715441087963,16,-0.18588726574211767,-0.012612028219385625,-0.013710749786126908,0.125,-0.1828678418974089,-0.0970894692146177,10,-0.09834617439920734,-0.01091300548487062,0.2,0.0731237322515213
